order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag
7690,5172,Bronze,paid_ads,2023-11-07,138,Italian,Chicago,4.4,17,743,Weight Burger,Burger,17.42,1,2023-01-07 18:56:06,2023-01-07 19:47:06,51.0,45,3.93,3.33,24.68,,,0.0,completed,0.0,0.0,True,False,
7007,8299,Bronze,email,2024-11-30,135,American,Philadelphia,3.1,21,727,For Dessert,Dessert,28.42,1,2023-01-07 19:24:24,2023-01-07 20:06:24,42.0,41,6.45,0.92,35.79,,,0.0,completed,1.6,0.0,True,False,
5724,4315,Bronze,email,2024-06-04,38,Italian,Philadelphia,3.0,19,200,Social Dessert,Dessert,19.16,1,2023-01-07 21:02:53,2023-01-07 21:43:53,41.0,31,6.12,0.07,25.35,,,0.0,completed,5.7,0.0,True,False,
6642,6481,Bronze,organic,2024-10-19,184,Fast Food,Phoenix,4.8,31,1013,Building Main Course,Main Course,15.21,2,2023-01-08 03:20:14,2023-01-08 04:25:14,65.0,44,2.14,3.33,35.89,,,0.0,completed,10.0,5.1,True,False,
1179,2858,Bronze,paid_ads,2023-05-14,83,Mexican,Philadelphia,3.8,19,437,Movie Dessert,Dessert,28.3,1,2023-01-08 03:36:41,2023-01-08 04:30:41,54.0,48,5.59,2.28,36.17,,,0.0,completed,7.1,0.0,True,False,
9110,4350,Silver,referral,2024-03-30,92,Indian,Chicago,3.1,18,494,Worker Pasta,Pasta,24.6,3,2023-01-08 06:36:08,2023-01-08 07:21:08,45.0,31,7.01,1.22,82.03,,,0.0,completed,0.9,1.6,True,False,
7995,1429,Silver,paid_ads,2024-12-10,131,Indian,New York,3.7,25,707,Yard Pasta,Pasta,9.61,1,2023-01-08 07:43:20,2023-01-08 08:43:20,60.0,47,3.88,0.12,13.61,,,0.0,completed,10.1,0.0,True,False,
10370,6724,Bronze,paid_ads,2023-01-19,5,Fast Food,Houston,4.2,25,24,Play Pizza,Pizza,28.51,1,2023-01-08 12:07:58,2023-01-08 12:55:58,48.0,39,2.83,6.51,37.85,,,0.0,completed,3.0,0.0,True,False,
2819,6780,Silver,organic,2024-07-25,52,Japanese,New York,3.8,26,270,Often Main Course,Main Course,24.91,3,2023-01-08 15:28:12,2023-01-08 16:20:12,52.0,42,6.42,17.56,92.29,PROMO-WAKH,free_delivery,6.42,completed,-0.9,0.0,True,False,
10661,7857,Bronze,paid_ads,2023-12-17,147,Fast Food,Chicago,4.3,14,790,Choice Appetizer,Appetizer,34.04,3,2023-01-08 19:16:05,2023-01-08 20:09:05,53.0,27,7.39,12.31,121.82,,,0.0,completed,5.3,1.9,True,False,
7600,7301,Silver,paid_ads,2023-10-18,137,Italian,Phoenix,4.7,25,738,Red Sushi,Sushi,10.21,1,2023-01-08 21:17:47,2023-01-08 22:02:47,45.0,47,5.93,2.17,18.31,,,0.0,completed,4.3,0.0,True,False,
4986,6646,Silver,organic,2024-08-30,24,Mediterranean,Houston,3.7,14,128,Arrive Main Course,Main Course,26.41,2,2023-01-09 00:48:22,2023-01-09 01:11:22,23.0,27,7.07,10.57,70.46,,,0.0,completed,10.7,0.0,False,False,
1856,7671,Bronze,social_media,2024-04-21,101,American,New York,3.1,10,543,Enter Burger,Burger,8.36,1,2023-01-09 01:02:41,2023-01-09 01:37:41,35.0,27,7.98,1.21,9.57,PROMO-VHKM,free_delivery,7.98,completed,1.2,0.0,False,False,
3105,2922,Silver,paid_ads,2023-10-22,195,American,Chicago,3.7,15,1082,Vote Dessert,Dessert,19.19,1,2023-01-09 01:55:42,2023-01-09 02:33:42,38.0,39,4.99,3.6,27.78,,,0.0,completed,9.9,0.0,False,False,
9093,8167,Bronze,social_media,2024-06-16,64,Italian,New York,4.0,15,325,Several Pizza,Pizza,28.05,2,2023-01-09 02:09:56,2023-01-09 02:45:56,36.0,33,7.6,13.05,76.75,,,0.0,completed,2.7,4.9,False,False,
9558,7245,Silver,organic,2023-08-05,123,Chinese,Houston,4.3,26,659,Family Pizza,Pizza,14.7,2,2023-01-09 03:29:51,2023-01-09 04:17:51,48.0,51,4.06,4.16,37.62,,,0.0,completed,3.0,0.0,False,False,
1307,879,Bronze,email,2024-07-24,16,Mexican,Phoenix,3.5,18,85,Figure Beverage,Beverage,29.18,1,2023-01-09 05:00:26,2023-01-09 05:45:26,45.0,39,6.46,3.73,36.45,PROMO-CHCB,percentage,2.92,completed,3.1,0.0,False,False,
10487,8503,Bronze,paid_ads,2023-03-10,187,Chinese,Chicago,3.6,10,1026,Serious Appetizer,Appetizer,8.87,1,2023-01-09 05:47:40,2023-01-09 06:38:40,51.0,33,7.4,0.01,14.51,PROMO-FKOZ,percentage,1.77,completed,9.3,1.0,False,False,
9773,9307,Silver,paid_ads,2023-08-25,85,American,Los Angeles,4.2,16,451,Over Appetizer,Appetizer,18.66,1,2023-01-09 07:51:06,2023-01-09 08:31:06,40.0,29,5.12,2.53,26.31,,,0.0,completed,0.6,0.0,False,False,
7801,1322,Bronze,organic,2023-11-23,181,Mexican,San Diego,3.2,20,994,Hard Dessert,Dessert,12.63,2,2023-01-09 11:17:10,2023-01-09 12:01:10,44.0,33,5.75,5.16,36.17,,,0.0,completed,2.6,0.0,False,False,
1293,4376,Bronze,organic,2024-11-02,190,Japanese,New York,4.6,12,1049,Product Pizza,Pizza,14.91,1,2023-01-09 13:21:56,2023-01-09 13:48:56,27.0,27,7.81,2.84,25.56,,,0.0,completed,5.2,0.0,False,False,
2860,9159,Silver,email,2023-05-26,191,American,Chicago,5.0,10,1059,Camera Dessert,Dessert,7.82,2,2023-01-09 13:31:36,2023-01-09 14:20:36,49.0,39,3.5,2.53,19.67,PROMO-HFIV,fixed_amount,2.0,completed,6.0,0.0,False,False,
7513,8887,Bronze,paid_ads,2023-09-30,124,American,Los Angeles,3.6,23,669,Threat Sushi,Sushi,24.86,1,2023-01-09 18:17:59,2023-01-09 19:14:59,57.0,50,4.13,0.15,29.14,,,0.0,completed,7.2,0.0,False,False,
2054,5006,Gold,social_media,2023-03-30,177,Fast Food,Houston,4.7,10,972,Ever Main Course,Main Course,10.53,1,2023-01-09 19:17:49,2023-01-09 19:51:49,34.0,21,6.62,2.44,19.59,,,0.0,completed,3.8,1.2,False,False,
8245,8463,Silver,email,2023-09-23,66,Chinese,Los Angeles,4.5,17,343,Item Appetizer,Appetizer,33.28,1,2023-01-09 20:00:03,2023-01-09 20:48:03,48.0,42,4.04,3.57,30.89,PROMO-JAZA,fixed_amount,10.0,completed,7.9,0.0,False,False,
7791,5637,Silver,email,2024-02-22,180,Fast Food,New York,3.6,26,988,Beat Burger,Burger,10.62,3,2023-01-09 23:52:19,2023-01-10 00:45:19,53.0,46,4.99,4.55,41.4,,,0.0,completed,-2.3,1.2,False,False,
4826,5221,Bronze,email,2024-11-17,173,Fast Food,Los Angeles,3.2,32,952,Manage Pizza,Pizza,5.82,1,2023-01-10 00:42:46,,,61,2.29,0.58,8.69,,,0.0,cancelled,6.0,9.7,False,False,
1133,9604,Bronze,referral,2023-04-03,86,Fast Food,Chicago,3.1,12,457,Beat Beverage,Beverage,32.23,1,2023-01-10 04:08:20,2023-01-10 04:38:20,30.0,34,5.38,2.81,40.42,,,0.0,completed,6.5,0.0,False,False,
10785,3028,Bronze,organic,2024-05-21,164,Indian,Los Angeles,4.1,14,899,Occur Beverage,Beverage,11.76,1,2023-01-10 04:32:58,2023-01-10 05:09:58,37.0,29,5.75,1.5,19.01,,,0.0,completed,2.4,0.0,False,False,
1393,3125,Bronze,social_media,2024-07-03,77,Indian,New York,4.6,13,398,Community Main Course,Main Course,21.24,1,2023-01-10 05:23:59,2023-01-10 06:00:59,37.0,28,2.49,2.63,26.36,,,0.0,completed,6.9,0.0,False,False,
7064,1754,Bronze,email,2023-11-22,164,Indian,Los Angeles,4.1,14,899,Occur Beverage,Beverage,11.76,1,2023-01-10 06:32:56,2023-01-10 07:16:56,44.0,40,3.45,1.05,16.26,,,0.0,completed,2.4,0.0,False,False,
3295,8187,Silver,paid_ads,2024-07-11,66,Chinese,Los Angeles,4.5,17,343,Item Appetizer,Appetizer,33.28,1,2023-01-10 08:23:18,2023-01-10 09:18:18,55.0,41,4.59,6.69,44.56,,,0.0,completed,4.6,0.0,False,False,
1122,5100,Bronze,paid_ads,2023-05-28,151,Fast Food,Houston,4.0,26,813,Rise Beverage,Beverage,30.84,1,2023-01-10 13:45:59,2023-01-10 14:35:59,50.0,40,6.68,0.39,37.91,,,0.0,completed,1.0,0.0,False,False,
7024,4336,Gold,social_media,2024-02-17,171,Mediterranean,Houston,3.2,22,940,Least Beverage,Beverage,13.72,1,2023-01-10 15:30:04,2023-01-10 16:40:04,70.0,45,2.12,0.4,14.18,PROMO-SHBS,percentage,2.06,completed,6.3,3.2,False,False,
10131,3286,Bronze,paid_ads,2024-01-06,9,American,Philadelphia,3.0,28,47,Clearly Pasta,Pasta,8.86,1,2023-01-10 15:31:09,2023-01-10 16:18:09,47.0,42,3.98,0.18,13.02,,,0.0,completed,7.7,14.2,False,False,
6098,8553,Bronze,social_media,2023-05-01,167,Mediterranean,Philadelphia,4.9,11,915,Southern Appetizer,Appetizer,24.91,2,2023-01-10 17:17:23,2023-01-10 17:53:23,36.0,34,2.02,7.04,58.88,,,0.0,completed,3.3,0.0,False,False,
2831,8926,Bronze,email,2024-04-27,30,Indian,Phoenix,4.3,13,162,Later Pizza,Pizza,5.54,1,2023-01-10 17:24:41,2023-01-10 17:49:41,25.0,29,5.12,0.57,6.11,PROMO-URRH,free_delivery,5.12,completed,5.0,0.0,False,False,
9832,852,Gold,referral,2024-07-17,57,Mediterranean,San Antonio,4.9,17,295,End Main Course,Main Course,25.8,3,2023-01-10 18:13:06,2023-01-10 18:55:06,42.0,34,4.98,8.75,86.15,PROMO-UNXK,free_delivery,4.98,completed,5.1,0.0,False,False,
7540,860,Bronze,organic,2023-12-06,18,Mediterranean,Phoenix,4.5,23,92,Fall Pizza,Pizza,19.72,1,2023-01-10 18:19:02,,,41,6.52,2.84,22.56,PROMO-PKJS,free_delivery,6.52,cancelled,3.9,0.0,False,False,
2683,1351,Silver,paid_ads,2023-09-09,139,American,Houston,3.9,15,750,These Appetizer,Appetizer,21.06,2,2023-01-10 19:11:17,2023-01-10 20:05:17,54.0,40,2.01,3.41,47.54,,,0.0,completed,5.9,0.0,False,False,
3599,4919,Bronze,email,2024-11-27,104,Indian,Philadelphia,4.3,15,557,Case Appetizer,Appetizer,8.98,1,2023-01-10 21:17:04,2023-01-10 22:04:04,47.0,40,6.54,0.41,15.93,,,0.0,completed,12.6,0.0,False,False,
7947,5731,Bronze,social_media,2024-01-24,60,Mexican,Chicago,3.2,27,309,Artist Pasta,Pasta,31.55,1,2023-01-10 22:04:20,,,44,7.34,2.42,33.97,PROMO-HRNZ,free_delivery,7.34,cancelled,9.3,0.0,False,False,
3750,327,Silver,paid_ads,2024-03-18,107,Japanese,Houston,4.0,22,569,Bag Appetizer,Appetizer,28.87,1,2023-01-11 00:05:48,2023-01-11 00:56:48,51.0,51,3.89,7.17,39.93,,,0.0,completed,4.1,0.0,False,False,
7983,2121,Bronze,referral,2023-06-16,33,Indian,Houston,4.2,25,176,Claim Main Course,Main Course,16.97,1,2023-01-11 00:16:52,2023-01-11 01:09:52,53.0,46,3.99,4.04,25.0,,,0.0,completed,6.3,0.0,False,False,
10057,994,Bronze,paid_ads,2024-07-23,178,Fast Food,New York,3.0,27,973,Hundred Appetizer,Appetizer,24.63,1,2023-01-11 02:10:15,2023-01-11 03:17:15,67.0,56,2.0,5.89,32.52,,,0.0,completed,4.4,1.4,False,False,
10935,5376,Bronze,social_media,2023-10-06,171,Mediterranean,Houston,3.2,22,938,Discuss Pasta,Pasta,30.86,1,2023-01-11 03:56:33,2023-01-11 04:34:33,38.0,43,4.56,0.21,32.54,PROMO-NTXH,percentage,3.09,completed,3.4,0.0,False,False,
7931,1767,Silver,social_media,2023-08-16,186,Mexican,San Diego,4.6,22,1019,Establish Main Course,Main Course,29.22,2,2023-01-11 08:28:21,2023-01-11 08:56:21,28.0,33,5.67,1.31,65.42,,,0.0,completed,8.9,0.0,False,False,
2596,9373,Silver,social_media,2023-04-11,42,American,San Antonio,4.9,12,218,Movement Sushi,Sushi,12.15,1,2023-01-11 10:07:21,2023-01-11 10:44:21,37.0,30,2.73,0.14,15.02,,,0.0,completed,5.0,2.9,False,False,
1055,1965,Silver,social_media,2023-04-07,151,Fast Food,Houston,4.0,26,813,Rise Beverage,Beverage,30.84,1,2023-01-11 15:59:33,2023-01-11 16:44:33,45.0,41,5.93,6.29,43.06,,,0.0,completed,5.0,0.0,False,False,
2625,6602,Bronze,email,2023-10-05,31,Mexican,Philadelphia,4.6,30,164,Past Sushi,Sushi,32.56,4,2023-01-11 21:41:00,2023-01-11 22:40:00,59.0,56,4.18,32.28,162.52,PROMO-MQED,free_delivery,4.18,completed,14.0,0.0,False,False,
7741,2782,Bronze,email,2024-04-19,9,American,Philadelphia,3.0,28,48,Dinner Pasta,Pasta,25.71,1,2023-01-12 03:11:36,2023-01-12 04:14:36,63.0,52,6.03,3.49,35.23,,,0.0,completed,6.9,0.0,False,False,
10721,7020,Bronze,email,2024-11-04,149,Italian,San Diego,3.7,13,801,Various Appetizer,Appetizer,27.44,1,2023-01-12 04:10:15,2023-01-12 04:45:15,35.0,35,3.5,4.81,35.75,,,0.0,completed,3.6,0.0,False,False,
7721,2906,Bronze,referral,2024-09-04,133,Italian,Houston,3.0,34,718,Price Dessert,Dessert,5.77,3,2023-01-12 05:37:18,2023-01-12 06:44:18,67.0,61,6.64,1.52,25.47,,,0.0,completed,6.3,0.0,False,False,
10019,8291,Bronze,social_media,2024-05-21,16,Mexican,Phoenix,3.5,18,84,Spring Beverage,Beverage,10.6,3,2023-01-12 08:53:59,,,34,5.28,6.08,43.16,,,0.0,cancelled,4.8,0.0,False,False,
1541,244,Bronze,social_media,2023-01-28,115,American,Chicago,4.7,13,613,Such Sushi,Sushi,25.1,1,2023-01-12 11:17:52,2023-01-12 11:52:52,35.0,31,5.19,4.12,34.41,,,0.0,completed,6.8,0.0,False,False,
3406,4038,Bronze,organic,2024-06-12,194,American,San Diego,4.6,32,1071,Raise Sushi,Sushi,12.03,1,2023-01-12 12:47:22,2023-01-12 14:00:22,73.0,60,4.92,2.41,19.36,,,0.0,completed,1.0,7.8,False,False,
2838,7939,Silver,referral,2024-09-27,44,Mediterranean,New York,3.7,20,234,Start Sushi,Sushi,23.72,1,2023-01-12 13:56:49,2023-01-12 14:39:49,43.0,34,7.04,2.97,33.73,,,0.0,completed,3.3,0.0,False,False,
2895,9693,Bronze,paid_ads,2024-01-05,176,Japanese,Houston,3.6,31,962,Recognize Sushi,Sushi,13.29,1,2023-01-12 18:31:09,2023-01-12 19:14:09,43.0,48,5.32,0.64,17.25,PROMO-NVVU,fixed_amount,2.0,completed,6.6,0.0,False,False,
9998,5495,Gold,email,2024-11-02,156,Chinese,San Antonio,4.3,22,848,Teacher Appetizer,Appetizer,9.47,1,2023-01-12 21:36:59,2023-01-12 22:38:59,62.0,42,2.95,1.13,13.55,,,0.0,completed,5.9,2.2,False,False,
4140,2710,Silver,organic,2023-02-21,28,Chinese,Philadelphia,3.8,29,147,Individual Main Course,Main Course,16.36,1,2023-01-12 22:16:33,2023-01-12 23:14:33,58.0,56,5.74,1.28,23.38,,,0.0,completed,5.7,0.0,False,False,
7899,7702,Silver,paid_ads,2024-06-05,38,Italian,Philadelphia,3.0,19,196,Building Beverage,Beverage,27.5,1,2023-01-13 00:00:58,2023-01-13 00:50:58,50.0,37,5.07,4.77,37.34,,,0.0,completed,7.1,0.0,False,False,
6119,7796,Silver,referral,2023-08-12,165,Chinese,San Antonio,4.9,24,906,Improve Beverage,Beverage,12.49,1,2023-01-13 03:06:58,2023-01-13 03:58:58,52.0,46,2.4,0.43,15.32,,,0.0,completed,5.9,0.0,False,False,
3248,7089,Bronze,paid_ads,2023-08-06,185,Italian,Phoenix,4.5,26,1014,Organization Pizza,Pizza,11.47,1,2023-01-13 04:37:58,2023-01-13 05:17:58,40.0,44,5.48,0.95,17.9,,,0.0,completed,0.5,0.0,False,False,
6335,1048,Silver,organic,2023-08-17,189,American,New York,4.5,18,1046,Person Burger,Burger,26.91,3,2023-01-13 06:09:06,2023-01-13 06:56:06,47.0,41,2.47,0.13,83.33,,,0.0,completed,0.1,0.0,False,False,
5406,4379,Bronze,organic,2023-05-11,75,Mexican,New York,4.0,22,386,Some Main Course,Main Course,29.77,3,2023-01-13 09:34:23,2023-01-13 10:12:23,38.0,42,6.34,18.21,113.86,,,0.0,completed,9.3,0.0,False,False,
1253,9508,Bronze,referral,2023-06-18,70,Japanese,Chicago,3.6,31,364,Challenge Main Course,Main Course,24.66,1,2023-01-13 12:29:44,2023-01-13 13:36:44,67.0,59,5.92,2.51,33.09,,,0.0,completed,9.8,0.0,False,False,
7316,9579,Bronze,social_media,2024-07-25,53,Fast Food,Houston,4.7,15,274,Turn Burger,Burger,30.25,1,2023-01-13 16:00:08,2023-01-13 16:58:08,58.0,44,4.95,5.87,41.07,,,0.0,completed,12.1,0.0,False,False,
3338,6545,Bronze,referral,2023-08-12,40,Fast Food,San Diego,3.4,23,208,Coach Appetizer,Appetizer,13.17,1,2023-01-13 17:11:39,2023-01-13 18:16:39,65.0,49,6.48,0.32,19.97,,,0.0,completed,3.8,3.9,False,False,
8147,6712,Bronze,social_media,2023-12-07,53,Fast Food,Houston,4.7,15,275,Policy Pizza,Pizza,19.89,1,2023-01-13 19:46:34,2023-01-13 20:27:34,41.0,32,3.67,0.96,24.52,,,0.0,completed,1.9,0.0,False,False,
2107,7222,Bronze,email,2023-08-31,184,Fast Food,Phoenix,4.8,31,1007,Pretty Appetizer,Appetizer,8.19,1,2023-01-13 20:51:43,2023-01-13 21:40:43,49.0,53,4.67,1.74,14.6,,,0.0,completed,3.1,0.0,False,False,
1315,9930,Silver,referral,2024-03-17,92,Indian,Chicago,3.1,18,496,Upon Pizza,Pizza,19.8,1,2023-01-13 23:28:11,2023-01-14 00:19:11,51.0,40,2.08,2.95,24.83,,,0.0,completed,2.0,0.0,False,False,
10944,8614,Gold,paid_ads,2023-03-24,165,Chinese,San Antonio,4.9,24,902,Assume Dessert,Dessert,7.07,1,2023-01-14 00:06:54,,,43,7.92,0.01,15.0,,,0.0,cancelled,2.5,1.9,True,False,
1512,6993,Bronze,email,2024-07-07,30,Indian,Phoenix,4.3,13,159,Everyone Beverage,Beverage,23.45,1,2023-01-14 00:33:00,2023-01-14 01:16:00,43.0,36,2.33,5.31,31.09,,,0.0,completed,9.6,0.0,True,False,
2543,8063,Gold,organic,2023-07-04,171,Mediterranean,Houston,3.2,22,940,Least Beverage,Beverage,13.72,3,2023-01-14 01:24:58,2023-01-14 02:14:58,50.0,46,2.62,10.12,53.9,,,0.0,completed,3.7,0.0,True,False,
1845,3802,Bronze,email,2023-05-14,86,Fast Food,Chicago,3.1,12,460,Past Sushi,Sushi,34.6,3,2023-01-14 02:37:08,2023-01-14 03:18:08,41.0,37,4.96,17.16,125.92,,,0.0,completed,1.6,0.0,True,False,
2222,5363,Bronze,email,2024-12-21,76,Chinese,Houston,4.0,13,394,Treatment Pizza,Pizza,8.48,1,2023-01-14 02:46:30,2023-01-14 03:35:30,49.0,33,4.25,1.54,14.27,,,0.0,completed,0.9,0.3,True,False,
2941,5474,Bronze,social_media,2023-04-14,167,Mediterranean,Philadelphia,4.9,11,917,Husband Appetizer,Appetizer,33.1,1,2023-01-14 04:01:00,2023-01-14 04:44:00,43.0,31,5.18,1.11,39.39,,,0.0,completed,6.6,3.1,True,False,
3533,9604,Bronze,referral,2023-04-03,172,Mexican,San Diego,3.0,14,943,Improve Appetizer,Appetizer,28.82,1,2023-01-14 04:01:07,2023-01-14 04:49:07,48.0,41,7.0,5.52,41.34,,,0.0,completed,5.8,0.0,True,False,
7904,4571,Silver,social_media,2024-01-25,83,Mexican,Philadelphia,3.8,19,439,Today Pasta,Pasta,27.83,1,2023-01-14 07:29:14,2023-01-14 08:15:14,46.0,47,2.94,0.69,31.46,,,0.0,completed,7.7,0.0,True,False,
8633,2453,Bronze,paid_ads,2024-09-05,31,Mexican,Philadelphia,4.6,30,164,Past Sushi,Sushi,32.56,1,2023-01-14 09:01:52,2023-01-14 10:03:52,62.0,59,5.83,7.24,45.63,,,0.0,completed,2.3,0.0,True,False,
4797,2084,Silver,referral,2023-03-04,119,Mediterranean,San Antonio,3.3,34,639,American Burger,Burger,23.72,1,2023-01-14 11:30:08,2023-01-14 12:15:08,45.0,45,2.1,2.99,28.81,,,0.0,completed,6.2,0.0,True,False,
6099,9543,Bronze,organic,2024-08-14,107,Japanese,Houston,4.0,22,570,You Sushi,Sushi,25.3,1,2023-01-14 12:43:47,2023-01-14 13:19:47,36.0,33,6.73,0.89,32.92,,,0.0,completed,11.9,0.0,True,False,
6012,5164,Bronze,referral,2023-09-28,28,Chinese,Philadelphia,3.8,29,147,Individual Main Course,Main Course,16.36,1,2023-01-14 13:50:36,2023-01-14 14:36:36,46.0,46,6.88,0.36,23.6,,,0.0,completed,4.9,0.0,True,False,
10823,4834,Silver,social_media,2024-03-05,179,Italian,Los Angeles,4.6,24,983,Soldier Burger,Burger,9.87,1,2023-01-14 13:53:00,2023-01-14 14:32:00,39.0,44,4.27,1.09,15.23,,,0.0,completed,4.4,0.0,True,False,
10763,6802,Silver,paid_ads,2023-08-16,175,Mediterranean,New York,3.1,10,960,Person Sushi,Sushi,20.7,2,2023-01-14 14:02:41,2023-01-14 14:43:41,41.0,34,3.03,0.06,44.49,,,0.0,completed,3.8,0.0,True,False,
2642,3341,Bronze,referral,2023-09-24,142,Italian,Houston,3.9,30,768,Student Dessert,Dessert,13.38,3,2023-01-14 16:56:09,2023-01-14 17:34:09,38.0,43,6.86,9.65,56.65,,,0.0,completed,4.0,0.0,True,False,
5135,3845,Bronze,email,2024-07-16,21,Japanese,Chicago,4.3,24,110,Congress Pizza,Pizza,27.81,1,2023-01-14 18:18:55,2023-01-14 19:14:55,56.0,46,7.45,1.19,36.45,,,0.0,completed,7.6,8.4,True,False,
1619,640,Bronze,paid_ads,2024-04-23,76,Chinese,Houston,4.0,13,394,Treatment Pizza,Pizza,8.48,1,2023-01-14 18:24:57,2023-01-14 19:04:57,40.0,27,2.44,0.89,11.81,,,0.0,completed,1.1,0.0,True,False,
9586,9767,Silver,paid_ads,2023-03-12,84,Mediterranean,San Antonio,3.2,28,443,Author Beverage,Beverage,18.86,1,2023-01-14 19:20:57,2023-01-14 19:55:57,35.0,40,5.47,2.86,27.19,,,0.0,completed,-2.1,0.0,True,False,
8597,8097,Silver,social_media,2023-06-08,139,American,Houston,3.9,15,747,Fish Burger,Burger,17.56,3,2023-01-14 22:34:25,2023-01-14 23:12:25,38.0,41,7.62,8.89,69.19,,,0.0,completed,9.3,0.0,True,False,
6077,8152,Bronze,social_media,2023-07-16,140,Italian,Houston,3.2,21,754,Develop Dessert,Dessert,6.28,1,2023-01-14 22:57:03,2023-01-14 23:38:03,41.0,41,5.85,0.89,13.02,,,0.0,completed,6.2,0.0,True,False,
5769,8378,Bronze,referral,2023-05-23,25,Indian,Los Angeles,3.5,12,130,Term Main Course,Main Course,18.16,1,2023-01-15 03:58:21,2023-01-15 04:29:21,31.0,29,6.91,0.81,25.88,,,0.0,completed,3.5,0.0,True,False,
7346,5401,Gold,email,2024-02-29,94,Japanese,Los Angeles,3.7,10,505,Of Sushi,Sushi,6.2,1,2023-01-15 04:03:34,2023-01-15 04:26:34,23.0,26,3.37,0.73,6.93,PROMO-IKHT,free_delivery,3.37,completed,11.6,0.0,True,False,
8972,1319,Gold,email,2024-07-04,133,Italian,Houston,3.0,34,720,Record Dessert,Dessert,21.49,1,2023-01-15 06:09:53,2023-01-15 07:18:53,69.0,55,2.6,1.73,25.82,,,0.0,completed,4.1,0.0,True,False,
5649,8720,Silver,email,2024-07-23,4,American,New York,4.8,29,22,Early Burger,Burger,7.73,2,2023-01-15 09:03:05,2023-01-15 10:00:05,57.0,55,4.25,0.35,20.06,,,0.0,completed,-1.5,0.0,True,False,
3527,3260,Bronze,paid_ads,2023-08-19,189,American,New York,4.5,18,1041,Industry Sushi,Sushi,7.9,1,2023-01-15 10:34:12,2023-01-15 11:25:12,51.0,42,4.36,0.77,13.03,,,0.0,completed,5.8,0.0,True,False,
9034,3484,Bronze,social_media,2024-02-06,160,Indian,Chicago,4.2,12,875,Face Burger,Burger,29.04,2,2023-01-15 11:04:12,2023-01-15 11:57:12,53.0,40,6.71,8.84,73.63,,,0.0,completed,6.3,0.0,True,False,
3432,3020,Bronze,referral,2024-03-31,154,Fast Food,San Diego,3.3,30,831,Enjoy Beverage,Beverage,31.2,1,2023-01-15 12:42:38,2023-01-15 13:38:38,56.0,46,4.43,0.8,33.31,PROMO-EAUA,percentage,3.12,completed,6.4,0.9,True,False,
4102,4780,Bronze,organic,2023-07-10,119,Mediterranean,San Antonio,3.3,34,634,Store Appetizer,Appetizer,21.7,1,2023-01-15 13:17:28,2023-01-15 14:15:28,58.0,44,3.41,0.9,26.01,,,0.0,completed,3.3,0.0,True,False,
7843,9760,Silver,organic,2023-09-28,55,American,New York,3.3,23,282,Road Pasta,Pasta,28.98,1,2023-01-15 13:52:31,2023-01-15 14:47:31,55.0,42,7.31,0.63,36.92,,,0.0,completed,1.2,9.6,True,False,
9995,8767,Bronze,social_media,2024-01-09,72,Chinese,San Diego,4.6,26,373,Level Appetizer,Appetizer,20.48,2,2023-01-15 18:18:05,2023-01-15 19:11:05,53.0,52,6.69,0.01,47.66,,,0.0,completed,4.8,0.0,True,False,
3971,1325,Bronze,social_media,2024-02-16,184,Fast Food,Phoenix,4.8,31,1009,Edge Sushi,Sushi,25.45,2,2023-01-15 19:29:17,2023-01-15 20:27:17,58.0,53,5.99,11.92,68.81,,,0.0,completed,10.2,0.0,True,False,
2177,4405,Silver,organic,2024-06-16,55,American,New York,3.3,23,286,Inside Burger,Burger,32.52,1,2023-01-15 22:42:44,2023-01-15 23:29:44,47.0,37,3.23,6.82,42.57,,,0.0,completed,4.9,0.0,True,False,
4802,9405,Bronze,referral,2023-01-22,77,Indian,New York,4.6,13,404,Step Sushi,Sushi,14.03,1,2023-01-16 00:54:02,2023-01-16 01:20:02,26.0,31,3.22,0.81,18.06,,,0.0,completed,3.9,0.0,False,False,
2313,5938,Silver,email,2023-10-26,17,Indian,Houston,3.7,16,90,Blood Sushi,Sushi,34.08,1,2023-01-16 01:33:29,2023-01-16 02:21:29,48.0,36,4.94,4.92,43.94,,,0.0,completed,2.9,1.8,False,False,
6494,1435,Bronze,referral,2023-04-19,129,Indian,San Diego,3.8,31,696,Environmental Pasta,Pasta,20.47,3,2023-01-16 03:04:50,2023-01-16 04:04:50,60.0,51,5.18,12.31,78.9,,,0.0,completed,4.1,0.0,False,False,
7748,8730,Bronze,paid_ads,2023-12-02,166,Italian,San Antonio,3.8,34,908,Speech Dessert,Dessert,13.04,1,2023-01-16 04:04:05,2023-01-16 05:01:05,57.0,51,3.53,1.19,17.76,,,0.0,completed,7.1,0.0,False,False,
3908,7555,Bronze,organic,2024-09-14,118,Japanese,New York,3.3,29,629,Simple Beverage,Beverage,20.46,1,2023-01-16 04:21:04,2023-01-16 05:04:04,43.0,43,2.73,3.78,16.97,PROMO-LJEE,fixed_amount,10.0,completed,5.2,0.0,False,False,
